<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
01.12.2020,17:17:00,114339,115220,107928,113047,21
01.12.2020,17:18:00,115011,115162,107909,110937,77
01.12.2020,17:19:00,113792,115249,107958,111282,18
01.12.2020,17:20:00,110083,115133,107925,109991,1
01.12.2020,17:21:00,112682,115297,107956,111578,13
01.12.2020,17:22:00,114169,115069,108162,111135,92
01.12.2020,17:23:00,107998,115289,107930,110013,35
01.12.2020,17:24:00,114256,114810,107941,111959,40
01.12.2020,17:25:00,111547,115134,108044,110044,11
01.12.2020,17:26:00,112187,115013,107901,114479,69
01.12.2020,17:27:00,109100,115103,107970,114890,41
01.12.2020,17:28:00,111480,115187,107940,110271,34
01.12.2020,17:29:00,113767,115288,108169,114478,95
01.12.2020,17:30:00,113609,115046,107912,107912,27
01.12.2020,17:31:00,111492,115236,107969,109664,66
01.12.2020,17:32:00,113686,115205,108134,112571,84
01.12.2020,17:33:00,108407,115215,107903,113206,7
01.12.2020,17:34:00,115148,115258,108032,115258,98
01.12.2020,17:35:00,110997,114821,107912,111829,74
01.12.2020,17:36:00,110753,115160,107929,111689,62
01.12.2020,17:37:00,114384,115231,107973,109339,30
01.12.2020,17:38:00,108924,115278,108023,112433,21
01.12.2020,17:39:00,114513,115199,108137,109386,3
01.12.2020,17:40:00,109311,115227,108021,108480,53
01.12.2020,17:41:00,109851,115161,107912,109730,5
01.12.2020,17:42:00,113869,115275,107950,113325,25
01.12.2020,17:43:00,111579,114997,107919,107958,19
01.12.2020,17:44:00,112867,115206,108121,112143,53
01.12.2020,17:45:00,110358,114890,108042,113975,75
01.12.2020,17:46:00,112120,115133,107921,112712,35
01.12.2020,17:47:00,110668,115196,108065,113159,1
01.12.2020,17:48:00,114528,115175,107922,111430,63
01.12.2020,17:49:00,113016,115299,107922,112080,49
01.12.2020,17:50:00,113476,115006,107955,108170,5
01.12.2020,17:51:00,114733,115291,107933,109658,33
01.12.2020,17:52:00,113225,115107,107932,111090,62
01.12.2020,17:53:00,109568,115282,108128,114631,91
01.12.2020,17:54:00,114911,115188,107931,110313,19
01.12.2020,17:55:00,111833,115206,107946,111075,44
01.12.2020,17:56:00,108906,115227,107901,112337,67
01.12.2020,17:57:00,112671,115060,108108,111122,60
01.12.2020,17:58:00,111262,115284,108018,110079,10
01.12.2020,17:59:00,108993,115282,107996,112091,76
01.12.2020,18:00:00,112220,115238,108056,112356,49
01.12.2020,18:01:00,113884,115240,107974,108602,83
01.12.2020,18:02:00,110218,115254,108007,113522,71
01.12.2020,18:03:00,112460,115089,107900,109120,83
01.12.2020,18:04:00,109158,115265,108239,109560,89
01.12.2020,18:05:00,108616,115256,107988,109454,92
01.12.2020,18:06:00,110713,115297,108124,111548,19
01.12.2020,18:07:00,112030,115223,107983,113922,87
01.12.2020,18:08:00,111742,115169,108080,111688,70
01.12.2020,18:09:00,113900,114982,108019,114120,75
01.12.2020,18:10:00,112820,115234,107946,109970,35
01.12.2020,18:11:00,110694,115209,108134,110013,4
01.12.2020,18:12:00,112061,115123,107956,111260,97
01.12.2020,18:13:00,109602,114703,107956,111712,43
01.12.2020,18:14:00,110342,115215,107904,108554,95
01.12.2020,18:15:00,109433,115217,108082,110986,37
01.12.2020,18:16:00,111979,115216,107975,108361,23
01.12.2020,18:17:00,111375,115241,107949,111153,53
01.12.2020,18:18:00,113495,115278,108258,109362,12
01.12.2020,18:19:00,108454,115288,107940,107940,29
01.12.2020,18:20:00,108991,115265,108355,115265,86
01.12.2020,18:21:00,113425,115252,107932,109056,56
01.12.2020,18:22:00,113012,115279,107927,110510,19
01.12.2020,18:23:00,111772,115161,107916,110090,80
01.12.2020,18:24:00,111667,115210,107925,114119,63
01.12.2020,18:25:00,111161,115265,107991,108453,22
01.12.2020,18:26:00,112752,115052,107994,110985,59
01.12.2020,18:27:00,114578,115034,107968,110137,76
01.12.2020,18:28:00,110117,115017,108062,112526,21
01.12.2020,18:29:00,114575,115155,108317,109590,65
01.12.2020,18:30:00,114235,115122,107937,112815,85
01.12.2020,18:31:00,112472,114719,108004,108035,68
01.12.2020,18:32:00,109771,115226,107915,112026,21
01.12.2020,18:33:00,109177,115276,107914,112109,75
01.12.2020,18:34:00,108833,114972,107994,114947,28
01.12.2020,18:35:00,110716,115240,107973,112785,71
01.12.2020,18:36:00,113090,115215,107932,110134,27
01.12.2020,18:37:00,110122,115162,108548,111922,32
01.12.2020,18:38:00,114068,115289,107992,109456,1
01.12.2020,18:39:00,109180,115043,107934,114666,46
01.12.2020,18:40:00,110452,115285,107923,112676,74
01.12.2020,18:41:00,114102,115295,107954,113405,11
01.12.2020,18:42:00,114032,115241,108033,108421,37
01.12.2020,18:43:00,114786,115291,108041,109454,37
01.12.2020,18:44:00,112505,115237,107972,113805,4
01.12.2020,18:45:00,112350,115208,107958,109228,82
01.12.2020,18:46:00,109171,115138,108155,114467,22
01.12.2020,18:47:00,114128,115141,107966,114588,55
01.12.2020,18:48:00,108079,115177,107937,107937,1
01.12.2020,18:49:00,108257,115269,107959,115203,45
01.12.2020,18:50:00,114669,115191,107913,110874,28
01.12.2020,18:51:00,110691,115240,108067,109825,26
01.12.2020,18:52:00,107909,115178,107909,110345,92
01.12.2020,18:53:00,111240,115249,107956,110871,63
01.12.2020,18:54:00,114002,115045,108156,108673,2
01.12.2020,18:55:00,108343,115213,107991,114478,8
01.12.2020,18:56:00,109282,115267,107904,109168,54
01.12.2020,18:57:00,114697,115225,107930,112832,17
01.12.2020,18:58:00,113289,115197,108041,113190,11
01.12.2020,18:59:00,114633,115129,108161,110854,53
01.12.2020,19:00:00,110769,115257,107917,108684,48
01.12.2020,19:01:00,111009,114976,107959,113816,50
01.12.2020,19:02:00,114116,115066,107929,113449,60
01.12.2020,19:03:00,108155,115187,107935,113737,4
01.12.2020,19:04:00,113941,115284,108109,113824,73
01.12.2020,19:05:00,108493,115271,108035,114344,18
01.12.2020,19:06:00,108569,114933,108118,110052,38
01.12.2020,19:07:00,108330,115242,108010,108560,7
01.12.2020,19:08:00,112099,115284,107999,109122,75
01.12.2020,19:09:00,114795,115227,108294,108294,14
01.12.2020,19:10:00,115031,115031,108156,114569,74
01.12.2020,19:11:00,108027,115222,107925,113629,62
01.12.2020,19:12:00,111710,115134,107967,111659,20
01.12.2020,19:13:00,113550,115299,108113,109319,30
01.12.2020,19:14:00,110464,115202,107957,110826,2
01.12.2020,19:15:00,113614,115179,107993,112656,36
01.12.2020,19:16:00,110522,114850,108187,109209,45
01.12.2020,19:17:00,112448,115267,107937,109797,52
01.12.2020,19:18:00,115061,115290,107956,111792,95
01.12.2020,19:19:00,115108,115288,107915,109774,75
01.12.2020,19:20:00,112715,115251,107935,114626,85
01.12.2020,19:21:00,109132,115288,107932,114506,79
01.12.2020,19:22:00,112623,115231,107997,107997,5
01.12.2020,19:23:00,113313,115160,107914,108936,35
01.12.2020,19:24:00,110568,115206,108251,110021,62
01.12.2020,19:25:00,114909,115280,107910,111597,30
01.12.2020,19:26:00,108376,115097,107956,113405,91
01.12.2020,19:27:00,108733,114966,108045,114966,24
01.12.2020,19:28:00,111811,115290,108025,114239,75
01.12.2020,19:29:00,112995,115014,107915,113280,37
01.12.2020,19:30:00,112502,114891,108058,111567,37
01.12.2020,19:31:00,112214,115235,107969,111482,9
01.12.2020,19:32:00,112462,115032,108062,110357,62
01.12.2020,19:33:00,107960,115242,107960,112357,46
01.12.2020,19:34:00,114796,114927,107998,112172,45
01.12.2020,19:35:00,110570,115298,107913,111566,68
01.12.2020,19:36:00,113479,115200,108131,112082,52
01.12.2020,19:37:00,109092,114989,107966,113465,35
01.12.2020,19:38:00,112637,115282,108050,110662,88
01.12.2020,19:39:00,111523,115295,108080,112840,4
01.12.2020,19:40:00,112449,115240,108135,113808,70
01.12.2020,19:41:00,112618,115203,107989,112603,31
01.12.2020,19:42:00,115164,115209,107933,112269,15
01.12.2020,19:43:00,114878,115177,108203,112364,69
01.12.2020,19:44:00,112889,115074,107993,112334,32
01.12.2020,19:45:00,111784,115295,107988,110437,13
01.12.2020,19:46:00,110874,115274,107931,109074,9
01.12.2020,19:47:00,110614,115082,107981,114740,31
01.12.2020,19:48:00,115018,115291,107984,108168,69
01.12.2020,19:49:00,110466,115279,108006,111167,79
01.12.2020,19:50:00,108921,115257,107967,114955,43
01.12.2020,19:51:00,108025,115193,108025,112533,5
01.12.2020,19:52:00,114372,115289,107911,112405,3
01.12.2020,19:53:00,110472,115090,107928,113185,48
01.12.2020,19:54:00,110939,115294,107994,112798,58
01.12.2020,19:55:00,109075,114912,107947,112118,10
01.12.2020,19:56:00,111594,114959,107980,112851,32
01.12.2020,19:57:00,107910,115113,107910,113204,59
01.12.2020,19:58:00,111172,115271,107960,109713,19
01.12.2020,19:59:00,107998,115153,107998,110444,59
01.12.2020,20:00:00,108812,115283,107940,110367,47
02.12.2020,10:00:00,111703,115240,107937,112067,35
02.12.2020,10:01:00,114124,115169,107972,108311,54
02.12.2020,10:02:00,109151,115256,108128,111236,12
02.12.2020,10:03:00,112260,115282,107927,108600,71
02.12.2020,10:04:00,115243,115285,107972,112184,12
02.12.2020,10:05:00,114313,115228,107977,111508,31
02.12.2020,10:06:00,110673,115219,108054,112568,62
02.12.2020,10:07:00,108536,115296,107923,113126,13
02.12.2020,10:08:00,110839,115239,107928,112280,70
02.12.2020,10:09:00,115057,115264,108159,113146,76
02.12.2020,10:10:00,109202,115275,108049,109658,30
02.12.2020,10:11:00,115224,115224,108194,115088,31
02.12.2020,10:12:00,111826,115195,108218,108544,27
02.12.2020,10:13:00,113045,115242,107987,113218,27
02.12.2020,10:14:00,114640,115070,108613,110058,54
02.12.2020,10:15:00,110894,115202,108340,114233,6
02.12.2020,10:16:00,113695,115253,107957,110927,86
02.12.2020,10:17:00,113079,115294,107969,109623,7
02.12.2020,10:18:00,114340,115249,107977,113007,60
02.12.2020,10:19:00,114890,115238,108139,109507,19
02.12.2020,10:20:00,112569,115146,108000,108336,62
02.12.2020,10:21:00,114163,115227,107937,110475,94
02.12.2020,10:22:00,109912,115156,107937,111483,65
02.12.2020,10:23:00,112016,115020,107921,111861,67
02.12.2020,10:24:00,114982,115156,107946,112536,51
02.12.2020,10:25:00,112799,115196,108020,113079,43
02.12.2020,10:26:00,107955,115213,107955,109889,78
02.12.2020,10:27:00,108926,115217,108080,108748,28
02.12.2020,10:28:00,112037,115127,107983,108385,70
02.12.2020,10:29:00,108804,114789,107987,108400,71
02.12.2020,10:30:00,114381,115262,108104,109658,76
02.12.2020,10:31:00,110946,115203,107902,109032,57
02.12.2020,10:32:00,108338,115240,108119,112831,81
02.12.2020,10:33:00,110443,115176,108139,110929,17
02.12.2020,10:34:00,114678,114874,107941,108829,10
02.12.2020,10:35:00,114954,115237,107987,109029,54
02.12.2020,10:36:00,111690,115288,107942,111977,7
02.12.2020,10:37:00,112929,115299,108009,110524,54
02.12.2020,10:38:00,108943,115018,108030,115018,8
02.12.2020,10:39:00,110100,115133,107959,110642,55
02.12.2020,10:40:00,109872,115007,108059,112021,14
02.12.2020,10:42:00,108347,114943,108028,110595,2
02.12.2020,10:43:00,107902,115287,107902,108188,21
02.12.2020,10:44:00,108785,115264,107970,109354,55
02.12.2020,10:45:00,111922,115234,107919,112838,18
02.12.2020,10:46:00,110352,115190,108229,113982,63
02.12.2020,10:47:00,109685,115102,107973,111335,6
02.12.2020,10:48:00,107931,115167,107927,115121,54
02.12.2020,10:49:00,112455,115147,108127,112368,71
02.12.2020,10:50:00,111269,115269,107943,114393,34
02.12.2020,10:51:00,112621,115223,107995,114850,47
02.12.2020,10:52:00,111952,115260,107997,112727,69
02.12.2020,10:53:00,108332,115161,107961,113543,59
02.12.2020,10:54:00,114536,115293,108142,113394,91
02.12.2020,10:55:00,109220,115248,107909,114348,35
02.12.2020,10:56:00,114552,115152,107930,113105,90
02.12.2020,10:57:00,111241,115112,107905,114836,29
02.12.2020,10:58:00,108275,115286,107907,114132,29
02.12.2020,10:59:00,109566,115134,108117,110092,10
02.12.2020,11:00:00,110801,115134,107930,110322,20
02.12.2020,11:01:00,109283,115286,107967,112183,42
02.12.2020,11:02:00,110825,115288,107965,112811,66
02.12.2020,11:03:00,114822,115019,107954,109543,92
02.12.2020,11:04:00,112966,115171,107953,108040,31
02.12.2020,11:05:00,110665,114847,108100,112770,69
02.12.2020,11:06:00,109955,115213,107995,110714,11
02.12.2020,11:07:00,108520,115269,107915,111794,6
02.12.2020,11:08:00,109790,115235,107919,114799,20
02.12.2020,11:09:00,109468,115196,107932,110525,43
02.12.2020,11:10:00,109910,115288,107993,111615,12
02.12.2020,11:11:00,114222,115251,107926,113140,39
02.12.2020,11:12:00,109202,115256,108421,109821,81
02.12.2020,11:13:00,113268,114842,108003,110668,14
02.12.2020,11:14:00,111824,115209,108078,115156,19
02.12.2020,11:15:00,110275,115235,107986,112374,32
02.12.2020,11:16:00,110106,115223,107910,110862,59
02.12.2020,11:17:00,115065,115065,108151,110876,11
02.12.2020,11:18:00,109751,115050,107948,111274,39
02.12.2020,11:19:00,110484,115163,107912,110404,54
02.12.2020,11:20:00,110303,115258,107927,109676,26
02.12.2020,11:21:00,108592,114968,108027,111060,96
02.12.2020,11:22:00,109105,115191,107922,109105,6
02.12.2020,11:23:00,113223,115111,107932,108624,49
02.12.2020,11:24:00,111333,115244,108032,112725,80
02.12.2020,11:25:00,110279,115252,107939,110730,47
02.12.2020,11:26:00,109169,115220,108190,113821,66
02.12.2020,11:27:00,109405,115081,107951,112789,42
02.12.2020,11:28:00,110138,115266,108011,112823,68
02.12.2020,11:29:00,113084,115159,108139,113597,78
02.12.2020,11:30:00,111055,115287,108122,110774,18
02.12.2020,11:31:00,111018,115231,107968,109510,97
02.12.2020,11:32:00,110583,115232,107942,108081,49
02.12.2020,11:33:00,113685,115021,107906,114676,27
02.12.2020,11:34:00,114992,114992,107998,109455,75
02.12.2020,11:35:00,112471,115181,108129,109680,10
02.12.2020,11:36:00,114548,115294,108161,108161,50
02.12.2020,11:37:00,114382,115068,107996,115068,69
02.12.2020,11:38:00,110016,115292,108361,111100,65
02.12.2020,11:40:00,109684,115093,107912,114896,23
02.12.2020,11:41:00,110208,115294,107969,111254,18
02.12.2020,11:42:00,111818,115145,108127,113774,31
02.12.2020,11:43:00,114686,115237,107920,113692,51
02.12.2020,11:44:00,114967,115178,107924,113438,6
02.12.2020,11:45:00,113914,115250,107963,114526,92
02.12.2020,11:46:00,109560,115190,107910,114153,94
02.12.2020,11:47:00,110196,115292,108099,112979,17
02.12.2020,11:48:00,114159,115263,108008,111658,90
02.12.2020,11:49:00,114284,114771,108152,111013,19
02.12.2020,11:50:00,114350,115244,108049,110711,58
02.12.2020,11:51:00,114360,115218,107918,110242,35
02.12.2020,11:52:00,113796,115183,108325,114380,55
02.12.2020,11:53:00,114418,115074,107937,115074,70
02.12.2020,11:54:00,110885,115240,107921,108324,66
02.12.2020,11:55:00,110314,115292,108032,113534,87
02.12.2020,11:56:00,110288,115040,108233,109832,53
02.12.2020,11:57:00,115241,115241,108138,113149,36
02.12.2020,11:58:00,109136,115193,107903,112445,30
02.12.2020,11:59:00,114152,114735,108104,110959,84
02.12.2020,12:00:00,113602,115292,107995,108019,81
02.12.2020,12:01:00,114926,115290,107902,113776,64
02.12.2020,12:02:00,110948,115213,107913,110992,15
02.12.2020,12:03:00,113238,115267,108181,111858,67
02.12.2020,12:04:00,108217,115286,107940,112152,85
02.12.2020,12:05:00,113878,115047,108078,114112,95
02.12.2020,12:06:00,111452,114836,107927,112168,49
02.12.2020,12:07:00,108044,115102,108008,110866,84
02.12.2020,12:08:00,114769,115154,107901,111334,92
02.12.2020,12:09:00,108204,115073,108016,114777,15
02.12.2020,12:10:00,112217,115217,107945,108406,79
02.12.2020,12:11:00,109804,115274,107906,110403,54
02.12.2020,12:12:00,114526,115284,108125,114401,95
02.12.2020,12:13:00,111634,115293,107923,112820,22
02.12.2020,12:14:00,114681,115245,108148,108556,10
02.12.2020,12:15:00,114011,114899,107902,108593,90
02.12.2020,12:16:00,108194,115297,107944,108631,2
02.12.2020,12:17:00,115130,115290,107929,107929,52
02.12.2020,12:18:00,114318,115077,107910,113236,49
02.12.2020,12:19:00,109842,115193,107987,109831,5
02.12.2020,12:20:00,108059,115186,108059,110783,92
02.12.2020,12:21:00,110560,115148,107962,111681,18
02.12.2020,12:22:00,112152,115174,108106,108444,56
02.12.2020,12:23:00,108976,115206,107942,110061,77
02.12.2020,12:24:00,111537,115155,108087,113176,2
02.12.2020,12:25:00,114258,115181,107951,111138,75
02.12.2020,12:26:00,108922,115210,108031,109470,42
02.12.2020,12:27:00,111855,115004,107998,109290,73
02.12.2020,12:28:00,113662,115272,108386,112945,90
02.12.2020,12:29:00,111671,115193,107990,109734,49
02.12.2020,12:30:00,113123,115262,107997,112938,6
02.12.2020,12:31:00,110960,114986,107982,108312,44
02.12.2020,12:32:00,113319,115045,108094,112989,34
02.12.2020,12:33:00,112237,114622,107937,109606,6
02.12.2020,12:34:00,112158,115272,107915,107959,29
02.12.2020,12:35:00,113759,115101,107940,108749,50
02.12.2020,12:36:00,114628,115123,108157,113905,39
02.12.2020,12:37:00,115234,115234,108033,111332,65
02.12.2020,12:38:00,111128,115188,108090,112778,16
02.12.2020,12:39:00,115237,115265,108218,110685,54
02.12.2020,12:40:00,110908,115234,107912,110584,41
02.12.2020,12:41:00,113915,115029,107980,110838,32
02.12.2020,12:42:00,113018,115173,108030,113540,46
02.12.2020,12:43:00,108713,115128,107978,114240,87
02.12.2020,12:44:00,107947,115013,107947,113762,97
02.12.2020,12:45:00,108917,115063,108207,110503,90
02.12.2020,12:46:00,112458,115283,107932,114805,55
02.12.2020,12:47:00,114002,115059,107990,109936,71
02.12.2020,12:48:00,114325,115146,107943,113904,71
02.12.2020,12:49:00,111044,115184,107960,110035,32
02.12.2020,12:50:00,108248,115295,108218,111705,16
02.12.2020,12:51:00,111483,115170,108110,110625,9
02.12.2020,12:52:00,112162,114941,107978,109587,12
02.12.2020,12:53:00,113140,115155,108156,108156,28
02.12.2020,12:54:00,109490,115254,108016,109996,32
02.12.2020,12:55:00,111801,115292,107933,113835,86
02.12.2020,12:56:00,108280,115208,108053,113163,20
02.12.2020,12:57:00,112026,115267,107995,111983,88
02.12.2020,12:58:00,111504,115170,107976,112816,16
02.12.2020,12:59:00,113332,115296,107926,112155,18
02.12.2020,13:00:00,112270,114830,108039,114463,10
02.12.2020,13:01:00,112689,115061,108133,110680,90
02.12.2020,13:02:00,113812,115262,107918,115243,16
02.12.2020,13:03:00,109812,115230,107911,109355,44
02.12.2020,13:04:00,114559,115292,107936,111783,78
02.12.2020,13:05:00,111019,115230,107912,110621,13
02.12.2020,13:06:00,109863,115116,107910,113754,7
02.12.2020,13:07:00,110744,115235,108045,112579,4
02.12.2020,13:08:00,108995,115279,107900,113047,78
02.12.2020,13:09:00,114405,115274,107988,108185,15
02.12.2020,13:10:00,115166,115210,108027,112733,84
02.12.2020,13:11:00,108200,115096,107908,110787,86
02.12.2020,13:12:00,112023,115024,107913,107913,2
02.12.2020,13:13:00,108184,115295,107984,111389,12
02.12.2020,13:14:00,113786,115290,107915,114857,92
02.12.2020,13:15:00,110865,115142,108496,108601,37
02.12.2020,13:16:00,109695,115166,107923,110397,41
02.12.2020,13:17:00,110352,115238,107930,114080,41
02.12.2020,13:18:00,111869,115286,107949,108896,26
02.12.2020,13:19:00,108545,115287,107995,109131,91
02.12.2020,13:20:00,108336,115285,107928,108659,81
02.12.2020,13:21:00,115045,115292,107968,112365,98
02.12.2020,13:22:00,113791,115101,108078,112078,60
02.12.2020,13:23:00,111487,115216,108049,111773,90
02.12.2020,13:24:00,108418,115296,108002,113932,16
02.12.2020,13:25:00,112044,115192,108222,114553,79
